branch_id,v_id1,eq_no_id1,v_id2,eq_no_id2,wkt_srid_3857
104477,53923,no equal node id,58626,no equal node id,'SRID=3857;LINESTRING(938144.960000001 6395334.35999999,938546.659999999 6395499)'
104954,52250,no equal node id,52251,no equal node id,'SRID=3857;LINESTRING(1316577.76 6144665.18999999,1316066.45 6145071.87)'
104995,52563,no equal node id,58041,no equal node id,'SRID=3857;LINESTRING(794460.700000001 6714707.95,794203.059999998 6714465.20999999)'
105169,51815,no equal node id,51816,no equal node id,'SRID=3857;LINESTRING(1504462.83 6913154.58999999,1503731.9 6913218.6)'
105393,17333,94,52986,no equal node id,'SRID=3857;LINESTRING(924849.464616201 6862861.16498523,924706.520000001 6863753.98999999)'
105793,52801,no equal node id,52802,no equal node id,'SRID=3857;LINESTRING(1012714.65 6467012.99,1012394.47 6466869.98)'
105853,16262,397,57291,no equal node id,'SRID=3857;LINESTRING(980683.395150125 6481588.00445532,980896.199999999 6481772.66000001)'
105859,53409,no equal node id,53411,no equal node id,'SRID=3857;LINESTRING(1337397.15 6996119.01999999,1337196.55 6995712.89999999)'
106756,52636,no equal node id,52637,no equal node id,'SRID=3857;LINESTRING(784204.799999998 6712985.73,781199.499999999 6713427.5)'
107040,53089,no equal node id,53090,no equal node id,'SRID=3857;LINESTRING(1047153.56 6219069.86,1047269.03 6218962.50000001)'
107158,16392,502,66346,no equal node id,'SRID=3857;LINESTRING(1187161.22010353 6442816.99629616,1186961.34 6442318.71)'
107207,51951,no equal node id,51952,no equal node id,'SRID=3857;LINESTRING(761074.529999999 6598948.75,761565.379999999 6599240.64)'
107293,53091,no equal node id,53094,no equal node id,'SRID=3857;LINESTRING(1048689.26 6220125.90000001,1048957.62 6219971.71999999)'
107511,55804,no equal node id,55807,no equal node id,'SRID=3857;LINESTRING(886253.82 6040192.78,886804.749999999 6039686.15999999)'
107518,17123,403,54280,no equal node id,'SRID=3857;LINESTRING(919373.979205906 6046221.3152674,918950.640000001 6046186.30999999)'
107772,55325,no equal node id,55327,no equal node id,'SRID=3857;LINESTRING(812676.66 6702114.68,812372.510000001 6702031.9)'
107871,52314,no equal node id,75667,267,'SRID=3857;LINESTRING(769328.630000001 6642133.26999999,757121.388257759 6643229.24488189)'
108043,54556,no equal node id,53989,no equal node id,'SRID=3857;LINESTRING(991626.540000001 6690589.82000001,969250.96 6746244.96)'
108115,24263,294,52726,no equal node id,'SRID=3857;LINESTRING(1223502.10957149 6546205.89691925,1223228.47 6545566.28999999)'
108230,24202,304,58045,no equal node id,'SRID=3857;LINESTRING(1088057.60623053 6538365.82649433,1084958.72 6538359.53)'
108362,58674,521,75938,520,'SRID=3857;LINESTRING(1427780.68 6560816.48,1433931.01119959 6536556.22788059)'
109074,53394,no equal node id,54540,no equal node id,'SRID=3857;LINESTRING(891615.489999998 6686040.49000001,893876.550000001 6694385.16)'
109075,52861,no equal node id,53394,no equal node id,'SRID=3857;LINESTRING(894178.369999999 6678720.50999999,891615.489999998 6686040.49000001)'
109076,52861,no equal node id,54537,no equal node id,'SRID=3857;LINESTRING(894178.369999999 6678720.50999999,911795.830000001 6654662.84)'
109119,53443,no equal node id,54058,no equal node id,'SRID=3857;LINESTRING(1216575.92 6146792.21,1228161.48999999 6172606.52000001)'
109214,54543,no equal node id,54540,no equal node id,'SRID=3857;LINESTRING(891897.600000001 6696947.56000001,893876.550000001 6694385.16)'
109658,53105,no equal node id,53106,no equal node id,'SRID=3857;LINESTRING(997534.210000001 6590342.3,993235.320000001 6588108.1)'
109738,58175,no equal node id,58625,no equal node id,'SRID=3857;LINESTRING(937398.1 6393659.86,937974.230000001 6394860.8)'
110371,54890,no equal node id,54892,no equal node id,'SRID=3857;LINESTRING(894498.29 6034140.86999999,894911.850000001 6034154.28000001)'
110849,52555,no equal node id,52554,no equal node id,'SRID=3857;LINESTRING(787118.459999999 6711450.56,786953 6711570.88000001)'
111012,52818,no equal node id,55730,no equal node id,'SRID=3857;LINESTRING(692337.400000001 6611282.90000001,691750.3 6611319.7)'
111258,54528,no equal node id,54529,no equal node id,'SRID=3857;LINESTRING(959027.53 6698821.27,959523.199999999 6698694.31999999)'
111259,54528,no equal node id,29671,no equal node id,'SRID=3857;LINESTRING(959027.53 6698821.27,930032.748685448 6684237.9103531)'
111452,54099,no equal node id,54100,no equal node id,'SRID=3857;LINESTRING(809030.02 6919941.84,809301.269999999 6919282.55)'
112191,52394,no equal node id,53669,no equal node id,'SRID=3857;LINESTRING(944115.25 6549534.01000001,944295.47 6549421.18999999)'
112274,54538,no equal node id,76593,no equal node id,'SRID=3857;LINESTRING(913387.16 6653103.74999999,913861.661174971 6652973.5947971)'
112743,55580,no equal node id,55581,no equal node id,'SRID=3857;LINESTRING(779862.03 6652366.08,779673.949999998 6652610.93999999)'
112977,53409,no equal node id,53410,no equal node id,'SRID=3857;LINESTRING(1337397.15 6996119.01999999,1336988.72 6996040.09)'
113017,52234,no equal node id,57291,no equal node id,'SRID=3857;LINESTRING(981001.440000001 6481526.73,980896.199999999 6481772.66000001)'
113031,52234,no equal node id,55349,no equal node id,'SRID=3857;LINESTRING(981001.440000001 6481526.73,984627.609999999 6474658.08)'
113063,53751,no equal node id,53752,no equal node id,'SRID=3857;LINESTRING(800564.360000001 6959447.13,809932.21 6936470.07000001)'
114289,58481,no equal node id,58482,no equal node id,'SRID=3857;LINESTRING(1156387.34 6622397.07000001,1156692.29 6622527.43000001)'
114825,55160,no equal node id,55253,no equal node id,'SRID=3857;LINESTRING(813769 6884528.43,814040.749999999 6884974.88999999)'
114967,55168,no equal node id,75666,92,'SRID=3857;LINESTRING(814952.490000001 6886947.58,813291.512635716 6887318.29074598)'
115099,55340,no equal node id,55341,no equal node id,'SRID=3857;LINESTRING(798649.69 6704653.04999999,798883.459999999 6705212.37999999)'
115100,19653,144,55341,no equal node id,'SRID=3857;LINESTRING(799212.171582295 6705242.51789493,798883.459999999 6705212.37999999)'
115240,54619,no equal node id,52199,no equal node id,'SRID=3857;LINESTRING(1028234.83 6261762.18999999,1035557.63 6255062.88000001)'
115383,53412,no equal node id,53413,no equal node id,'SRID=3857;LINESTRING(1322638.48 6998422.76,1319793.97 6999752.65)'
115572,52479,no equal node id,52480,no equal node id,'SRID=3857;LINESTRING(1175734.71 6442561.68,1176199.48 6442602.9)'
115656,58283,no equal node id,58284,no equal node id,'SRID=3857;LINESTRING(725735.490000001 6425091.79999999,724915.150000001 6426137.94000001)'
115804,55799,no equal node id,55805,no equal node id,'SRID=3857;LINESTRING(886559.529999999 6040052.97,886844.899999999 6039742.80999999)'
115940,16262,397,52234,no equal node id,'SRID=3857;LINESTRING(980683.395150125 6481588.00445532,981001.440000001 6481526.73)'
116074,54453,no equal node id,75637,391,'SRID=3857;LINESTRING(999571.88 6456939.44,997280.592395642 6460596.77455579)'
116845,24957,518,54337,no equal node id,'SRID=3857;LINESTRING(1030746.28288324 6631927.23461023,1012531.99 6650336.05)'
117414,16473,127,55778,no equal node id,'SRID=3857;LINESTRING(701413.274946579 6591081.2520448,701184.809999999 6591475.63)'
117423,16527,320,52949,no equal node id,'SRID=3857;LINESTRING(1046494.28752512 6218541.38176757,1045715.84 6215610.32)'
117565,56626,no equal node id,58329,no equal node id,'SRID=3857;LINESTRING(926277.45 6573581.36999999,942327.869999999 6550984.02999999)'
117599,55692,no equal node id,52235,no equal node id,'SRID=3857;LINESTRING(980798.83 6501327.09,980831.460000001 6481965.48999999)'
117617,54465,no equal node id,54467,no equal node id,'SRID=3857;LINESTRING(887054.739999999 6740166.14,887312.980000001 6740686.07000001)'
117619,54445,no equal node id,46314,496,'SRID=3857;LINESTRING(787492.83 6549734.62,829246.334548216 6516279.58660728)'
118109,52791,no equal node id,55527,no equal node id,'SRID=3857;LINESTRING(715952.82 6591678.48,715402.030000001 6591680.36)'
118412,52251,no equal node id,52252,no equal node id,'SRID=3857;LINESTRING(1316066.45 6145071.87,1316580.84 6144741.34)'
118738,55165,no equal node id,55166,no equal node id,'SRID=3857;LINESTRING(825648.889999999 6886142.6,825205.7 6885576.87999999)'
119549,51867,no equal node id,52645,no equal node id,'SRID=3857;LINESTRING(957438.359999999 6472338.52,956732.42 6471109.01)'
119821,52235,no equal node id,57291,no equal node id,'SRID=3857;LINESTRING(980831.460000001 6481965.48999999,980896.199999999 6481772.66000001)'
119882,16774,25,53117,no equal node id,'SRID=3857;LINESTRING(1040258.74485802 7155371.23206783,1029839.16 7150798.89)'
119927,52819,no equal node id,55730,no equal node id,'SRID=3857;LINESTRING(691741.029999999 6611376.26,691750.3 6611319.7)'
120065,75546,38,51839,no equal node id,'SRID=3857;LINESTRING(1470725.8759325 6905678.12616022,1436841.23 6908774.43)'
120367,55169,86,75643,202,'SRID=3857;LINESTRING(814095.900000001 6886700.40999999,814937.732838424 6885806.99797717)'
120448,52306,no equal node id,52308,no equal node id,'SRID=3857;LINESTRING(825978.63 6703126.96,826286.69 6703519.65)'
120683,24984,302,58627,no equal node id,'SRID=3857;LINESTRING(1059120.96952011 6667240.26241648,1066732.98 6680679.66)'
120847,51814,no equal node id,51815,no equal node id,'SRID=3857;LINESTRING(1504885.29 6913127.67,1504462.83 6913154.58999999)'
121395,52309,448,52310,no equal node id,'SRID=3857;LINESTRING(826518.86 6702936.82999999,826945.000000002 6702600.50000001)'
121969,58470,no equal node id,58471,no equal node id,'SRID=3857;LINESTRING(1089438.41 6612603.80000001,1090019.5 6612660.45)'
122050,16887,31,54346,no equal node id,'SRID=3857;LINESTRING(1084941.29148059 6606599.14557887,1042333.05 6622042.03)'
122658,55799,no equal node id,55804,no equal node id,'SRID=3857;LINESTRING(886559.529999999 6040052.97,886253.82 6040192.78)'
122744,16367,70,52085,no equal node id,'SRID=3857;LINESTRING(933801.521026004 6443218.66125158,939505.23 6456426.25000001)'
122852,52308,no equal node id,52309,448,'SRID=3857;LINESTRING(826286.69 6703519.65,826518.86 6702936.82999999)'
123076,16527,320,53089,no equal node id,'SRID=3857;LINESTRING(1046494.28752512 6218541.38176757,1047153.56 6219069.86)'
123352,52748,no equal node id,53089,no equal node id,'SRID=3857;LINESTRING(1045350.15 6221245.97999999,1047153.56 6219069.86)'
124130,52469,no equal node id,75473,334,'SRID=3857;LINESTRING(1246037.5 6475107.41999999,1246045.74007025 6474444.69275707)'
124294,54002,no equal node id,57736,no equal node id,'SRID=3857;LINESTRING(741608.75 6627846.09,740970.059999999 6627767.46999999)'
124627,29007,no equal node id,61703,no equal node id,'SRID=3857;LINESTRING(870046.09896724 6432794.04199551,870359.21 6432750.91000001)'
125250,53514,no equal node id,53515,no equal node id,'SRID=3857;LINESTRING(1462116.07 7152112.13,1462264.94 7152738.85000001)'
125489,52820,no equal node id,55730,no equal node id,'SRID=3857;LINESTRING(691064.559999999 6611423.04,691750.3 6611319.7)'
125550,75474,503,52966,no equal node id,'SRID=3857;LINESTRING(1236409.77080203 6442646.92371444,1238021.98 6393746.13999999)'
125838,52203,no equal node id,52204,no equal node id,'SRID=3857;LINESTRING(1349466.65 6712504.17999999,1349073.00000001 6712931.27000001)'
127100,54057,no equal node id,54058,no equal node id,'SRID=3857;LINESTRING(1228043.94 6173173,1228161.48999999 6172606.52000001)'
127393,74908,67,52374,no equal node id,'SRID=3857;LINESTRING(967940.910354463 7000130.96941092,959457.37 7000739.67)'
127494,52251,no equal node id,52255,no equal node id,'SRID=3857;LINESTRING(1316066.45 6145071.87,1313336.66 6147024.66999999)'
127810,52085,no equal node id,52163,no equal node id,'SRID=3857;LINESTRING(939505.23 6456426.25000001,943366.64 6456086.29)'
127995,52476,no equal node id,66346,no equal node id,'SRID=3857;LINESTRING(1187309.58 6442200.43,1186961.34 6442318.71)'
128244,54556,no equal node id,75626,77,'SRID=3857;LINESTRING(991626.540000001 6690589.82000001,1001085.41576003 6682188.30026653)'
128420,51905,no equal node id,58451,no equal node id,'SRID=3857;LINESTRING(1058244.4 7083953.61,1065538.23 7090075.98999999)'
128572,55328,no equal node id,75603,109,'SRID=3857;LINESTRING(814237.580000001 6701178.53,814234.587323799 6700577.89489362)'
129383,54611,no equal node id,54616,no equal node id,'SRID=3857;LINESTRING(1024752.71 6261883.28999999,1025218.85 6261870.48)'
129896,16092,183,52095,no equal node id,'SRID=3857;LINESTRING(1103042.97850106 7073788.79072851,1103467.66 7073166.05)'
129997,53502,no equal node id,75556,232,'SRID=3857;LINESTRING(1120428.79999999 6152371.8,1122415.92851478 6151462.43408055)'
129999,55167,no equal node id,55169,86,'SRID=3857;LINESTRING(825760.18 6885481.71,814095.900000001 6886700.40999999)'
130961,52249,no equal node id,52252,no equal node id,'SRID=3857;LINESTRING(1316174.2 6145114.09,1316580.84 6144741.34)'
131171,51956,no equal node id,53071,no equal node id,'SRID=3857;LINESTRING(791494.589999999 6589136.89,791186.69 6589131.08)'
131704,52420,no equal node id,55815,no equal node id,'SRID=3857;LINESTRING(1209345.59 6197027.98,1158867.07 6192319.86)'
131705,16361,314,52420,no equal node id,'SRID=3857;LINESTRING(1209767.64521931 6197080.49326176,1209345.59 6197027.98)'
131726,57843,no equal node id,57844,no equal node id,'SRID=3857;LINESTRING(1340744.4 6585276.98999999,1341046.08 6585296.63)'
132780,53999,no equal node id,57809,no equal node id,'SRID=3857;LINESTRING(1017821.27 6300339.61999999,1017452.26 6301751.57)'
132824,54547,no equal node id,54548,no equal node id,'SRID=3857;LINESTRING(861356.439999999 6713020.98999999,861091.390000001 6713463.92)'
133146,19099,99,57687,no equal node id,'SRID=3857;LINESTRING(778865.616798609 6338841.61848198,777678.749999999 6339429.05)'
133354,53924,no equal node id,58626,no equal node id,'SRID=3857;LINESTRING(938085.020000001 6395774.57,938546.659999999 6395499)'
133848,17776,193,54016,no equal node id,'SRID=3857;LINESTRING(748342.782939984 6706608.65548859,748426.309999999 6708670.97000001)'
133937,51885,no equal node id,52199,no equal node id,'SRID=3857;LINESTRING(1034557.2 6252222.51,1035557.63 6255062.88000001)'
134129,58444,no equal node id,58483,no equal node id,'SRID=3857;LINESTRING(1135745.36 6622592.56,1156347.12 6622784.34999999)'
134240,62442,no equal node id,62443,no equal node id,'SRID=3857;LINESTRING(1481350.88 6841331.62999999,1481483.24 6841333.47)'
134405,53311,no equal node id,53312,no equal node id,'SRID=3857;LINESTRING(783934.400000001 6745592.07,784840.279999999 6745179.19999999)'
135073,24583,52,53745,no equal node id,'SRID=3857;LINESTRING(925456.78449368 6276390.20663286,925247.88 6276959.19)'
135137,52388,no equal node id,52389,no equal node id,'SRID=3857;LINESTRING(1462527.21999999 7152300.70999999,1463062.48 7152358.21)'
135374,56024,no equal node id,58150,no equal node id,'SRID=3857;LINESTRING(833933.399999999 6507245.24,834989.64 6506246.45999999)'
135391,52567,no equal node id,53242,no equal node id,'SRID=3857;LINESTRING(794781.1 6720109.43,794839.54 6719628.76000001)'
135429,16960,72,58649,no equal node id,'SRID=3857;LINESTRING(1324036.1305433 6693345.56476958,1324669.12 6692314.92999999)'
135510,52387,no equal node id,53408,no equal node id,'SRID=3857;LINESTRING(1404707.15 7092715.02999999,1403508.01 7093067.43)'
135570,53525,no equal node id,53527,no equal node id,'SRID=3857;LINESTRING(1028706.82 6197604.57999999,1028506.24 6197393.62)'
135662,58482,no equal node id,58483,no equal node id,'SRID=3857;LINESTRING(1156692.29 6622527.43000001,1156347.12 6622784.34999999)'
135841,53852,no equal node id,53854,no equal node id,'SRID=3857;LINESTRING(1281672.87 6724586.95,1281975.45 6724520.89)'
136408,53751,no equal node id,23776,no equal node id,'SRID=3857;LINESTRING(800564.360000001 6959447.13,807950.656007584 6979530.13362908)'
136789,53824,no equal node id,65920,no equal node id,'SRID=3857;LINESTRING(1233980.06 6601260.78000001,1224935.62999999 6590998.08)'
137119,58482,no equal node id,66441,no equal node id,'SRID=3857;LINESTRING(1156692.29 6622527.43000001,1240297.27 6615354.53999999)'
137325,53144,no equal node id,16787,390,'SRID=3857;LINESTRING(1217329.3 6371053.40999999,1221498.97746557 6370172.08930472)'
137348,54100,no equal node id,55164,no equal node id,'SRID=3857;LINESTRING(809301.269999999 6919282.55,825725.869999999 6886148.7)'
137953,55798,no equal node id,55801,no equal node id,'SRID=3857;LINESTRING(876330.590000001 6041100.55999999,885204.859999999 6039976.57000001)'
138823,66395,no equal node id,65919,no equal node id,'SRID=3857;LINESTRING(1225526.34 6578049.8,1224476.88 6584123.11)'
138844,52450,no equal node id,75130,308,'SRID=3857;LINESTRING(1134399.44 6442705.32,1134111.86748802 6443027.30371212)'
138921,54611,no equal node id,75490,236,'SRID=3857;LINESTRING(1024752.71 6261883.28999999,1023570.34682585 6260189.97153172)'
138937,22375,208,52301,no equal node id,'SRID=3857;LINESTRING(824158.798041415 6736090.9256013,825718.330000002 6736133.2)'
139407,53412,no equal node id,53410,no equal node id,'SRID=3857;LINESTRING(1322638.48 6998422.76,1336988.72 6996040.09)'
139556,57808,no equal node id,75486,307,'SRID=3857;LINESTRING(1017504.29 6300794.03999999,1018705.37234699 6299218.199244)'
139566,54889,no equal node id,54893,no equal node id,'SRID=3857;LINESTRING(894462.88 6034069.85,894965.189999999 6034126.5)'
139583,18365,245,54453,no equal node id,'SRID=3857;LINESTRING(1000710.35615496 6456713.49018985,999571.88 6456939.44)'
139855,46472,no equal node id,52203,no equal node id,'SRID=3857;LINESTRING(1453660.72633843 6763994.67552138,1349466.65 6712504.17999999)'
139866,18403,489,54512,490,'SRID=3857;LINESTRING(1027264.33377622 6766278.85102652,1027687.08 6765865.09999999)'
140002,51839,no equal node id,51841,no equal node id,'SRID=3857;LINESTRING(1436841.23 6908774.43,1436740.73 6908413.61999999)'
140359,51902,no equal node id,51904,no equal node id,'SRID=3857;LINESTRING(1072608.61 7101450.27999999,1052942.5 7144531.79000001)'
140481,55799,no equal node id,55807,no equal node id,'SRID=3857;LINESTRING(886559.529999999 6040052.97,886804.749999999 6039686.15999999)'
140517,19483,504,52071,no equal node id,'SRID=3857;LINESTRING(959421.178072906 6462267.42003998,957680.879999998 6465260.25999999)'
140618,52351,no equal node id,52352,no equal node id,'SRID=3857;LINESTRING(771111.88 6721674.17,771693.75 6721583.91999999)'
140696,52518,no equal node id,52519,no equal node id,'SRID=3857;LINESTRING(741780.060000001 6617107.98,742123.82 6616773.13)'
140791,52802,no equal node id,75637,391,'SRID=3857;LINESTRING(1012394.47 6466869.98,997280.592395642 6460596.77455579)'
141154,16517,429,55730,no equal node id,'SRID=3857;LINESTRING(691982.68383153 6605808.22869365,691750.3 6611319.7)'
141520,52215,no equal node id,52368,no equal node id,'SRID=3857;LINESTRING(945783.740000002 7019951.41999999,937687.449999999 7025934.8)'
142297,51841,no equal node id,74824,10,'SRID=3857;LINESTRING(1436740.73 6908413.61999999,1440666.37115325 6902405.88446537)'
142482,53410,no equal node id,53411,no equal node id,'SRID=3857;LINESTRING(1336988.72 6996040.09,1337196.55 6995712.89999999)'
142990,51840,no equal node id,51841,no equal node id,'SRID=3857;LINESTRING(1436483.70999999 6908697.40000001,1436740.73 6908413.61999999)'
143433,16361,314,54057,no equal node id,'SRID=3857;LINESTRING(1209767.64521931 6197080.49326176,1228043.94 6173173)'
143493,54535,no equal node id,54536,no equal node id,'SRID=3857;LINESTRING(912016.13 6654309.53000001,912113.710000001 6654782.93999999)'
143619,54001,no equal node id,57736,no equal node id,'SRID=3857;LINESTRING(741610.449999999 6627950.25,740970.059999999 6627767.46999999)'
143642,55807,no equal node id,55841,no equal node id,'SRID=3857;LINESTRING(886804.749999999 6039686.15999999,890042.32 6036994.66999999)'
143977,53923,no equal node id,53924,no equal node id,'SRID=3857;LINESTRING(938144.960000001 6395334.35999999,938085.020000001 6395774.57)'
144138,54822,no equal node id,75429,121,'SRID=3857;LINESTRING(706046.8 6591965.42,703690.571322774 6592741.02401439)'
144487,53117,no equal node id,70821,no equal node id,'SRID=3857;LINESTRING(1029839.16 7150798.89,1029110.09 7150671.93)'
144815,54613,no equal node id,54617,no equal node id,'SRID=3857;LINESTRING(1024778.5 6261962.17,1024980.62 6261838.94999999)'
145090,18338,312,55397,no equal node id,'SRID=3857;LINESTRING(1126274.600088 6257408.30687936,1080669.6 6314132.11000001)'
145325,54616,no equal node id,54617,no equal node id,'SRID=3857;LINESTRING(1025218.85 6261870.48,1024980.62 6261838.94999999)'
145809,52306,no equal node id,52309,448,'SRID=3857;LINESTRING(825978.63 6703126.96,826518.86 6702936.82999999)'
146376,55153,no equal node id,55491,no equal node id,'SRID=3857;LINESTRING(748103.9 6682392.43,747977.280000001 6681889.14)'
146482,53119,no equal node id,53633,no equal node id,'SRID=3857;LINESTRING(1042160.7 7146172.74000001,1041475.19 7147149.55)'
146537,58321,no equal node id,75674,242,'SRID=3857;LINESTRING(904345.260000001 6500110.33000001,897920.827129487 6516880.98375037)'
146657,52352,no equal node id,52621,no equal node id,'SRID=3857;LINESTRING(771693.75 6721583.91999999,778733.259999998 6717162.87)'
147215,52150,no equal node id,75498,191,'SRID=3857;LINESTRING(738469.72 6709595,747849.553024772 6715369.47636744)'
147590,52387,no equal node id,53407,no equal node id,'SRID=3857;LINESTRING(1404707.15 7092715.02999999,1403901.07 7092047.36999999)'
147815,57843,no equal node id,57845,no equal node id,'SRID=3857;LINESTRING(1340744.4 6585276.98999999,1341019.23 6585651.86000001)'
148045,53923,no equal node id,58625,no equal node id,'SRID=3857;LINESTRING(938144.960000001 6395334.35999999,937974.230000001 6394860.8)'
148597,52813,no equal node id,52814,no equal node id,'SRID=3857;LINESTRING(883863.509999998 6040177.04,884249.21 6039786.44999999)'
149017,51870,no equal node id,51871,no equal node id,'SRID=3857;LINESTRING(979578.430000001 6507856.49999999,980236.009999999 6506621.56)'
149023,53117,no equal node id,58032,no equal node id,'SRID=3857;LINESTRING(1029839.16 7150798.89,1029442.63 7150883.91000001)'
149057,52388,no equal node id,53515,no equal node id,'SRID=3857;LINESTRING(1462527.21999999 7152300.70999999,1462264.94 7152738.85000001)'
149650,52823,no equal node id,75492,378,'SRID=3857;LINESTRING(1044657.92 6222927.5,1043281.04944583 6227244.96637464)'
150123,53407,no equal node id,53408,no equal node id,'SRID=3857;LINESTRING(1403901.07 7092047.36999999,1403508.01 7093067.43)'
150144,54603,no equal node id,54613,no equal node id,'SRID=3857;LINESTRING(1023590.83 6261561.96,1024778.5 6261962.17)'
150309,54466,no equal node id,75728,136,'SRID=3857;LINESTRING(886066.539999999 6740814.2,882583.008811639 6741399.77431652)'
150791,54499,no equal node id,54512,490,'SRID=3857;LINESTRING(1038293.36 6733490.7,1027687.08 6765865.09999999)'
152032,52564,no equal node id,52565,no equal node id,'SRID=3857;LINESTRING(793889.64 6719148.78000001,794513.140000001 6719876.56)'
152415,52359,no equal node id,52360,no equal node id,'SRID=3857;LINESTRING(748662.750000001 6685239.71,748502.850000001 6685695.19999999)'
152714,52865,no equal node id,54452,no equal node id,'SRID=3857;LINESTRING(772084.310000001 6646466.57999999,772005.73 6645977.74999999)'
153141,55169,86,75666,92,'SRID=3857;LINESTRING(814095.900000001 6886700.40999999,813291.512635716 6887318.29074598)'
153295,51857,no equal node id,52140,no equal node id,'SRID=3857;LINESTRING(949099.459999999 6421326.48999999,949437.28 6421433.79)'
153367,55801,no equal node id,55806,no equal node id,'SRID=3857;LINESTRING(885204.859999999 6039976.57000001,885551.79 6040028.54999999)'
153576,57761,216,75490,236,'SRID=3857;LINESTRING(1023173.75 6260660.30999999,1023570.34682585 6260189.97153172)'
153577,54603,no equal node id,57761,216,'SRID=3857;LINESTRING(1023590.83 6261561.96,1023173.75 6260660.30999999)'
153747,58626,no equal node id,52141,no equal node id,'SRID=3857;LINESTRING(938546.659999999 6395499,955503.080000001 6414338.96999999)'
154652,52744,no equal node id,75486,307,'SRID=3857;LINESTRING(1018463.23 6298758.8,1018705.37234699 6299218.199244)'
155118,16500,343,58101,no equal node id,'SRID=3857;LINESTRING(1225061.75 6534619.35999999,1224260.02 6538621.11999999)'
155727,51813,no equal node id,51814,no equal node id,'SRID=3857;LINESTRING(1504644.27 6912767.67,1504885.29 6913127.67)'
156536,16113,125,51937,no equal node id,'SRID=3857;LINESTRING(775413.834772001 6633553.76013699,774437.430000001 6633375.55)'
156746,18476,261,53196,no equal node id,'SRID=3857;LINESTRING(1006949.75772681 6258389.33042584,1005692.93 6257560.49000001)'
156817,57033,no equal node id,55364,no equal node id,'SRID=3857;LINESTRING(771090.920000001 6710492.66999999,771337.29 6710834.94999999)'
156998,54057,no equal node id,55432,no equal node id,'SRID=3857;LINESTRING(1228043.94 6173173,1228041.13 6172857.22)'
157251,20407,231,55806,no equal node id,'SRID=3857;LINESTRING(885886.193580677 6039855.12639116,885551.79 6040028.54999999)'
157507,57693,no equal node id,58290,no equal node id,'SRID=3857;LINESTRING(780554.880000001 6340528.34999999,780346.070000001 6340480.09)'
157560,55802,no equal node id,55806,no equal node id,'SRID=3857;LINESTRING(885258.699999999 6039861.73,885551.79 6040028.54999999)'
157818,58579,no equal node id,58580,no equal node id,'SRID=3857;LINESTRING(806139.78 6661588.87,806287.190000001 6661622.65999999)'
158086,52388,no equal node id,53514,no equal node id,'SRID=3857;LINESTRING(1462527.21999999 7152300.70999999,1462116.07 7152112.13)'
158118,58481,no equal node id,58483,no equal node id,'SRID=3857;LINESTRING(1156387.34 6622397.07000001,1156347.12 6622784.34999999)'
158704,58625,no equal node id,58626,no equal node id,'SRID=3857;LINESTRING(937974.230000001 6394860.8,938546.659999999 6395499)'
158820,54411,no equal node id,54413,no equal node id,'SRID=3857;LINESTRING(833294.759999999 6791859.20999999,833451.050000001 6792472.35)'
158866,54280,no equal node id,54283,no equal node id,'SRID=3857;LINESTRING(918950.640000001 6046186.30999999,919095.620000002 6045679.89999999)'
158954,20407,231,55799,no equal node id,'SRID=3857;LINESTRING(885886.193580677 6039855.12639116,886559.529999999 6040052.97)'
159103,54532,no equal node id,54533,no equal node id,'SRID=3857;LINESTRING(930334.409999999 6676010.29,932872.81 6681963.43)'
159779,54485,no equal node id,75417,166,'SRID=3857;LINESTRING(846525.289999999 6743986.9,847912.790810539 6734752.89761004)'
160049,52543,470,52544,no equal node id,'SRID=3857;LINESTRING(871185.280000001 6755060.02000001,871790.810000001 6755738.78)'
160213,55794,no equal node id,55797,no equal node id,'SRID=3857;LINESTRING(876313.620000001 6040711.22999999,876646.930000001 6040609.15000001)'
160321,19881,484,52905,no equal node id,'SRID=3857;LINESTRING(1191423.15226438 6078033.22442987,1200399.59 6111092.01)'
160743,53644,no equal node id,53645,no equal node id,'SRID=3857;LINESTRING(935583.209999999 6890638.34,935313.93 6890313.23000001)'
160897,55269,no equal node id,55507,no equal node id,'SRID=3857;LINESTRING(797788.030000001 6688817.78999999,797750.950000001 6689434.83)'
160898,55269,no equal node id,55506,no equal node id,'SRID=3857;LINESTRING(797788.030000001 6688817.78999999,798029.719999999 6688664.6)'
160968,16308,3,54512,490,'SRID=3857;LINESTRING(1045262.22016303 6804885.00615745,1027687.08 6765865.09999999)'
161017,20306,272,55683,no equal node id,'SRID=3857;LINESTRING(1037284.96405079 7306940.51218336,1038859.11 7307909.5)'
161152,22375,208,56506,no equal node id,'SRID=3857;LINESTRING(824158.798041415 6736090.9256013,823989.14 6735648.43)'
161897,52702,no equal node id,55778,no equal node id,'SRID=3857;LINESTRING(701035.88 6591398.51,701184.809999999 6591475.63)'
162330,19099,99,55030,no equal node id,'SRID=3857;LINESTRING(778865.616798609 6338841.61848198,778284.76 6339113.54)'
162684,55491,no equal node id,55495,no equal node id,'SRID=3857;LINESTRING(747977.280000001 6681889.14,748632.789999999 6682232.16999999)'
162917,19046,316,55432,no equal node id,'SRID=3857;LINESTRING(1217469.06395667 6173880.71533138,1228041.13 6172857.22)'
