'id','geom','v_id','lon','lat','typ','voltage','frequency','name','operator','ref','wkt_srid_4326','wkt_srid_3857'
96,'0101000020E6100000670FC2A127592840AB73545DAD144B40',22024,12.1741304922,54.1615406668,'substation','400000','','Kabelüberwachungsstation HGÜ Kontek','','','SRID=4326;POINT(12.1741304921522 54.1615406668055)','SRID=3857;POINT(1355218.00723725 7200809.71853524)'
97,'0101000020E61000003BEA754077DC1B405815D77F69884940',54056,6.9652986595,51.0657195854,'joint','0;220000','50','220 kV Dünnwald Ost|West','RWE','2380','SRID=4326;POINT(6.96529865951248 51.0657195854389)','SRID=3857;POINT(775373.499999999 6632926.99999999)'
98,'0101000020E6100000180325E409DC1B40D89CF72C69884940',51939,6.9648814819,51.0657097062,'joint','0;220000','50','220 kV Niederaußem 4d; Wiesdorf Ltg.','RWE','2429','SRID=4326;POINT(6.96488148189453 51.0657097062155)','SRID=3857;POINT(775327.06 6632925.24999999)'
99,'0101000020E610000092FCC5DB736B22401172CA721D764840',54615,9.2098683051,48.9227736939,'joint','0;220000','','Anlage 326','EnBW','','SRID=4326;POINT(9.20986830512837 48.9227736938957)','SRID=3857;POINT(1025237.85 6261767.85)'
100,'0101000020E6100000035672EC85131E40D09E78A18AC44940',52533,7.5190655656,51.5354806746,'joint','0;220000','50;50','','RWE','','SRID=4326;POINT(7.5190655655656 51.5354806746451)','SRID=3857;POINT(837018.550000001 6716566.29000001)'
101,'0101000020E6100000619E541C5B161A40B68F95126AA94940',55352,6.5218319346,51.3235495787,'joint','0;220000;0','0;50','220kV Utfort West','Amprion','4571','SRID=4326;POINT(6.52183193460914 51.3235495786934)','SRID=3857;POINT(726007.009999999 6678726.69)'
102,'0101000020E6100000CE0F3C8BC9141C409493D92F5AC84940',52604,7.0203000789,51.5652522862,'joint','0;220000;110000','','Gladbeck West+Hugo Ost','RWE','2392','SRID=4326;POINT(7.02030007890785 51.5652522861848)','SRID=3857;POINT(781496.229999999 6721896.01)'
103,'0101000020E6100000F41C2A0D87AA1C401A408CEB57B04940',55508,7.1665308053,51.3776831088,'joint','0;220000;110000;110000;0','','110kV Hattingen-Schwelm + ANK','RWE','2614','SRID=4326;POINT(7.16653080529726 51.3776831087891)','SRID=3857;POINT(797774.56 6688375.37999999)'
104,'0101000020E61000005B81EE86AF7B1D403BD6290954194A40',53317,7.3707867702,52.1978770689,'joint','0;220000;220000;0','','220kV Amelsbüren','RWE','2304','SRID=4326;POINT(7.37078677015992 52.1978770689279)','SRID=3857;POINT(820512.23 6835983.55)'
105,'0101000020E61000000E584681F56122403647B33747754840',57761,9.1913261793,48.916235888,'joint','0;380000','','','','','SRID=4326;POINT(9.19132617934886 48.9162358880407)','SRID=3857;POINT(1023173.75 6260660.30999999)'
106,'0101000020E61000008676E5DFC0DB26407CD08E4BFA744940',58462,11.4292058914,50.9138884017,'joint','0;380000','0;50','415, 416','50Hertz','415;416','SRID=4326;POINT(11.4292058913809 50.9138884017311)','SRID=3857;POINT(1272293.38 6606075.68999999)'
107,'0101000020E6100000C76753FC446A2240BF4345332B764840',54617,9.2075575687,48.9231933678,'joint','0;380000;0;380000','','Anlage 332','EnBW','','SRID=4326;POINT(9.20755756872303 48.923193367787)','SRID=3857;POINT(1024980.62 6261838.94999999)'
108,'0101000020E6100000674B3364E18C214071E70DEE38FC4840',52230,8.7751571,49.9704873627,'joint','0;380000;220000','','2 x 380 kV, 2 x 220 kV','','','SRID=4326;POINT(8.77515709997324 49.9704873626605)','SRID=3857;POINT(976846.019999999 6441166.34)'
109,'0101000020E6100000231C869F4A6122406617081D4A754840',57860,9.1900224544,48.9163242616,'joint','0;380000;380000','50','Kugelberg Ost/West','RWE','4524','SRID=4326;POINT(9.19002245437702 48.9163242616185)','SRID=3857;POINT(1023028.62 6260675.27999999)'
110,'0101000020E6100000EB85A12C98DA20402AA8F9E12CD14840',58164,8.4269422481,49.6341822118,'joint','0;380000;380000','50;50;50','380 kV Soonwald Ost|West;380 kV Soonwald Ost|West','RWE','4523','SRID=4326;POINT(8.4269422480747 49.6341822117832)','SRID=3857;POINT(938082.919999999 6383162.03)'
111,'0101000020E6100000668F68924F5A1A407B21967E61A44940',54866,6.5881941677,51.2842252954,'joint','0;380000;380000','0;50;50','380kV Meerbusch West+ANK','Amprion','4571','SRID=4326;POINT(6.58819416773972 51.2842252953587)','SRID=3857;POINT(733394.419999999 6671724.72)'
112,'0101000020E610000003B1A5A2386922409A4FBAC633764840',54611,9.2055102184,48.9234550867,'joint','0;380000;380000;220000','','Anlage 315','EnBW','','SRID=4326;POINT(9.205510218359 48.9234550866815)','SRID=3857;POINT(1024752.71 6261883.28999999)'
113,'0101000020E6100000DFB85F2F6A6C20406323A48FC7964940',75097,8.2117476277,51.1779651214,'merge','10000;380000;110000','50','Station Heimke;Station Arpe','RWE','','SRID=4326;POINT(8.21174762767299 51.1779651214081)','SRID=3857;POINT(914127.564435429 6652834.27153589)'
114,'0101000020E610000051D4A54F0AFA2340A9681C9810E24A40',75200,9.9883599176,53.7661314143,'merge','11000;400;220000;110000;30000','50','Henstedt-Ulzburg Kirchweg 17b;Hamburg Nord','Schleswig-Holstein Netz AG','','SRID=4326;POINT(9.98835991763386 53.7661314142909)','SRID=3857;POINT(1111899.13989094 7125988.21501632)'
115,'0101000020E6100000CB5661C2E9331D4044C9C8441E614940',77898,7.3006964085,50.7587362271,'joint','110000;0;11000;0;11000;220000;110000;0','50;50;50;50;50;50','110 kV Hennef Nord; Ittenbach Nord;11 kV Geisbach Nord|Süd;220 kV Leuscheid Nord+Süd;110 kV Hennef Nord; Ittenbach Nord','RWE','76','SRID=4326;POINT(7.30069640845404 50.7587362270738)','SRID=3857;POINT(812709.806625385 6578727.40505213)'
116,'0101000020E610000083D31933C1051C409D56282971964940',55580,7.0056198105,51.1753283927,'joint','110000;0;380000','50;50','380 kV Oerkhaus West; St. Peter Nord','RWE','4143','SRID=4326;POINT(7.00561981053477 51.175328392693)','SRID=3857;POINT(779862.03 6652366.08)'
117,'0101000020E6100000197B8D24DCAD1D40F7130D5A91BA4940',77111,7.4197850906,51.4575607838,'joint','110000;110000;110000;110000;220000;110000','50;50;50;50;50;50','','RWE','1557','SRID=4326;POINT(7.41978509057551 51.4575607837541)','SRID=3857;POINT(825966.69807839 6702633.53608966)'
118,'0101000020E6100000AF6235D208E61B404350E48AA7654940',52655,6.9746430249,50.7941754927,'joint','110000;110000;110000;220000;220000;220000','50;50;50;50;50;50','110 kV Alfter West; Bonn Ost;110 kV Alfter West; Bonn Ost;110 kV Alfter West; Bonn Ost;220 kV Troisdorf Ost|West;220 kV Troisdorf West;220 kV Troisdorf Ost','RWE','4501','SRID=4326;POINT(6.97464302492942 50.7941754927456)','SRID=3857;POINT(776413.710000001 6584966.18999999)'
119,'0101000020E61000007F5F15E534A51C40993C9161F8A94840',56390,7.1613345904,49.3278924903,'joint','110000;110000;220000','50;50;50','Bexbach -','Saar Energie','','SRID=4326;POINT(7.1613345903678 49.3278924903072)','SRID=3857;POINT(797196.120000001 6330682.14000001)'
120,'0101000020E61000006BE4F2784BAF2240828F01E819D24A40',53793,9.3423726841,53.6414155967,'joint','110000;110000;220000','50;50','1228','EON_Netz','1228','SRID=4326;POINT(9.34237268414491 53.641415596735)','SRID=3857;POINT(1039988.17 7102535.09)'
121,'0101000020E6100000072C46D0A05A2140FE4A5974C2AC4840',57830,8.6770081602,49.34968428,'joint','110000;110000;220000','50;50;50','LEIMN-WIESL-BAIER;LEIMN-WIESL-BAIER;Hoheneck West','RWE','4506','SRID=4326;POINT(8.67700816017715 49.3496842800141)','SRID=3857;POINT(965920.130000001 6334405.13999999)'
122,'0101000020E61000004ACA48A34E021C402AE22BE1D5AF4840',55881,7.0022531045,49.3737145867,'joint','110000;110000;220000;110000','50;50;50','Uchtelfangen - Heinitz','RWE','2411','SRID=4326;POINT(7.00225310451294 49.3737145866656)','SRID=3857;POINT(779487.250000001 6338512.49)'
123,'0101000020E610000040D6E90FBB451F405CBF806E2DF24840',58138,7.818096398,49.892011464,'joint','110000;110000;220000;110000','50;50;50','110 kV Kreuznach Ost|West;110 kV Kreuznach West;220 kV Windesheim;110 kV Kreuznach Ost|West','RWE','2327','SRID=4326;POINT(7.81809639801719 49.8920114639902)','SRID=3857;POINT(870306.509999999 6427595.08999999)'
124,'0101000020E61000003BAC1A892A851A4099AC08D22EBA4840',75748,6.6300450728,49.4545538466,'merge','110000;110000;220000;110000;220000','50;50;50;50','Merzig -;UA Merzig;220 kV Saar Nord | 110kV Merzig Ltg.;220 kV Saar Nord','VSE','','SRID=4326;POINT(6.6300450727968 49.4545538465838)','SRID=3857;POINT(738053.241440193 6352344.59777136)'
125,'0101000020E610000028D7BE6DBEE62040037BACFBED794840',53727,8.4506716056,48.9525751679,'joint','110000;110000;220000;110000;220000','50;50;50;50','Oberwald - Söllingen (110kV)','EnBW','5160','SRID=4326;POINT(8.45067160563083 48.9525751678648)','SRID=3857;POINT(940724.46 6266818.22000001)'
126,'0101000020E610000013A78CAE329A1A40D228ABC5D5C64940',61654,6.6505839609,51.5533988081,'joint','110000;110000;220000;110000;220000;110000','50;50','Götterswick Süd + Wesel Ost;Götterswick Süd + Wesel Ost','RWE','2339','SRID=4326;POINT(6.65058396085239 51.553398808073)','SRID=3857;POINT(740339.620000001 6719773.58)'
127,'0101000020E61000000DBC1B949E49194067F22427CFDB4940',52931,6.3218939917,51.717259305,'joint','110000;110000;220000;110000;220000;110000','50;50;50;50','110kV Bocholt West+Xanten West','RWE','1058','SRID=4326;POINT(6.32189399165419 51.7172593050389)','SRID=3857;POINT(703750.020000001 6749162.88)'
128,'0101000020E6100000A0ADE4DF87E31840C4584EF699D84940',79282,6.2221980079,51.6921985514,'joint','110000;110000;220000;110000;220000;220000;110000;110000;110000;110000;220000','50;50;50;50;50;50;50;50;50','110 kV Sonsbeck West;110 kV Sonsbeck Ost+West;Pfalzdorf TR212;110 kV Sonsbeck West;Pfalzdorf TR211;110 kV Sonsbeck Ost+West;110 kV Sonsbeck Ost+West;110 kV Sonsbeck Ost+West;110 kV Sonsbeck Ost+West','RWE','160','SRID=4326;POINT(6.22219800790063 51.6921985514214)','SRID=3857;POINT(692651.91385442 6744661.20783464)'
129,'0101000020E6100000143EEAC8C6011C405AA8D8FDFBAF4840',55886,7.0017348664,49.3748776729,'joint','110000;110000;220000;220000','50;50;50;50','','RWE','','SRID=4326;POINT(7.00173486642554 49.3748776729487)','SRID=3857;POINT(779429.560000001 6338711.33999999)'
130,'0101000020E6100000972FF51C3EC21D40E068E0AED9334940',54036,7.4396900677,50.4050806614,'joint','110000;110000;220000;220000','50;50;50','110kV Plaidt Ost','RWE','97','SRID=4326;POINT(7.43969006773468 50.4050806613684)','SRID=3857;POINT(828182.51 6516726.48)'
131,'0101000020E6100000D24B8381A4161B406633C32389924940',55891,6.7721119152,51.1448101714,'joint','110000;110000;220000;220000','','','','','SRID=4326;POINT(6.7721119152438 51.1448101714257)','SRID=3857;POINT(753868.050000001 6646949.05)'
132,'0101000020E6100000BBF233AD5BF11E409B0398ED24244A40',77260,7.7357012809,52.2823769562,'joint','110000;110000;220000;220000;220000;220000;110000;220000;0;0;220000','50;50;50','110kV Bergwerk+Uffeln Süd;220kV Amelsbüren + Nike Süd;220kV Amelsbüren + Nike Süd','RWE','4223','SRID=4326;POINT(7.73570128087584 52.2823769562012)','SRID=3857;POINT(861134.327515974 6851344.75528075)'
133,'0101000020E6100000820BCB7C49DC2640881C2CA2A4744940',76657,11.4302481649,50.9112742153,'joint','110000;110000;380000','50;50;50','415','Thüringer_Energienetze','415','SRID=4326;POINT(11.4302481649263 50.9112742152584)','SRID=3857;POINT(1272409.40536035 6605614.13976661)'
134,'0101000020E6100000088CD75F20091D40C0666E83ADCA4940',53233,7.258912561,51.5834202088,'joint','110000;110000;380000;0','50;50;50','110kV Hillerheide Ost+West;110kV Hillerheide Ost+West;380kV Recklinghausen + ANK','RWE','4304','SRID=4326;POINT(7.2589125609693 51.5834202088422)','SRID=3857;POINT(808058.449999999 6725150.15)'
135,'0101000020E6100000699FAB05065F2140295FB336E81B4940',51875,8.6855928204,50.218024099,'joint','110000;110000;380000;110000','50;50','220 kV 1046;380 kV 3011; 220 kV 1046','TenneT','1046','SRID=4326;POINT(8.68559282035831 50.2180240989531)','SRID=3857;POINT(966875.769999999 6484119.74000001)'
136,'0101000020E61000001FFBE2DF16AD1A40DBC4A39D9F964940',53027,6.669032572,51.176746087,'joint','110000;110000;380000;220000;110000','50','380 kV Knechtsteden West; 220 kV Frixheim Nord; Neurath 1a; Osterath West; 110 kV Kaarst Ost|West','RWE','4570','SRID=4326;POINT(6.66903257201082 51.1767460870412)','SRID=3857;POINT(742393.310000001 6652617.80999999)'
137,'0101000020E61000004F054DE031B91A401D19CB58BCD24940',75462,6.680854325,51.6463728897,'merge','110000;110000;380000;220000;110000;110000','50;50;50','Station Niederrhein','RWE','','SRID=4326;POINT(6.68085432500932 51.6463728896799)','SRID=3857;POINT(743709.301524076 6736435.96934561)'
138,'0101000020E61000002294FC2077A31A40E87712FCBDCC4940',52328,6.659634128,51.5995478716,'joint','110000;110000;380000;220000;380000;220000;110000;25000;25000','','Sternbusch Tr13+14;Sternbusch Tr13+14','RWE','4574','SRID=4326;POINT(6.65963412801378 51.5995478716066)','SRID=3857;POINT(741347.080000001 6728039.94)'
139,'0101000020E610000023C9C5D6E4301C40E4309933C5734940',75538,7.0477479513,50.9044556139,'merge','110000;15000;220000;110000;110000;110000','50;16.7;50;50;50','Umformerwerk Köln;Station Gremberghoven;Station Gremberghoven;Umspannwerk Gremberghoven','DB_Energie','','SRID=4326;POINT(7.0477479513377 50.9044556138995)','SRID=3857;POINT(784551.713182251 6604410.39695273)'
140,'0101000020E610000025B852011A2A2040A45D8A1EDD6D4A40',75671,8.0822296537,52.8583105255,'merge','110000;220000','50;50','Cloppenburg 110 kV;Cloppenburg 220 kV','EON_Netz','CLPO','SRID=4326;POINT(8.08222965368993 52.8583105254759)','SRID=3857;POINT(899709.689523059 6956832.08679582)'
141,'0101000020E6100000127F2C1EDFD72440FAAB0773521E4A40',75541,10.4216241292,52.236891154,'merge','110000;220000','','Gleidingen 110 kV;Gleidingen 220 kV','EON_Netz','','SRID=4326;POINT(10.4216241292302 52.236891154047)','SRID=3857;POINT(1160129.8913048 6843072.27264288)'
142,'0101000020E6100000FF70EEA59C7B1A40A1B02B2DCEDF4840',75880,6.6207147528,49.7484795059,'merge','110000;220000','50;50','Station Trier','Amprion','','SRID=4326;POINT(6.62071475284415 49.7484795058565)','SRID=3857;POINT(737014.594974126 6402830.32944142)'
143,'0101000020E61000009E4F73797B3C1A402953380E66DA4840',62970,6.5590647675,49.7062394881,'joint','110000;220000','50;50','110kV Konz Ltg.;220 kV Saar Nord','Westnetz','2326','SRID=4326;POINT(6.55906476751616 49.7062394881271)','SRID=3857;POINT(730151.749999999 6395556.27000001)'
144,'0101000020E6100000082C75FF4CA62840F5FE8C6BF7984940',71226,12.3248061972,51.1950506628,'joint','110000;220000','50;50','','MITNETZ','','SRID=4326;POINT(12.3248061972172 51.1950506628472)','SRID=3857;POINT(1371991.15 6655868.72)'
145,'0101000020E61000005C3805158B1E1C40368BBCD2AA7C4940',52971,7.0298274311,50.97396311,'joint','110000;220000','16.7;50','110 kV Bahnstrom Köln - Gerresheim 1|2;220 kV Merheim Ost|West','DB_Energie','489;Abzweig - Uw Köln-Mülheim','SRID=4326;POINT(7.02982743114816 50.9739631100296)','SRID=3857;POINT(782556.809999999 6616689.38999999)'
146,'0101000020E6100000447F97452F241A4057BA3D7B2CCC4840',62968,6.5353365778,49.5951074649,'joint','110000;220000','50;50','110kV GusterathSüd; 110kV Merzig Ltg;220 kV Saar Nord','Westnetz','2326','SRID=4326;POINT(6.5353365777699 49.5951074649244)','SRID=3857;POINT(727510.34 6376448.62999999)'
147,'0101000020E6100000BB605AD456A62840E2D6A144FB984940',71225,12.3248812065,51.1951680937,'joint','110000;220000','50;50','','MITNETZ','','SRID=4326;POINT(12.3248812065434 51.1951680937034)','SRID=3857;POINT(1371999.5 6655889.58000001)'
148,'0101000020E6100000E74D48095FA6284034B3511BF6984940',71228,12.3249438191,51.1950105809,'joint','110000;220000','50;50','','MITNETZ','','SRID=4326;POINT(12.3249438191187 51.1950105809141)','SRID=3857;POINT(1372006.47 6655861.60000001)'
149,'0101000020E61000002A716EE769A62840384003FBF9984940',71229,12.3250267336,51.1951288,'joint','110000;220000','50;50','','MITNETZ','','SRID=4326;POINT(12.3250267336194 51.1951287999986)','SRID=3857;POINT(1372015.69999999 6655882.6)'
150,'0101000020E6100000CEF2CC615F241A40977F83C124CC4840',62967,6.5355201036,49.5948717014,'joint','110000;220000','50;50','110kV GusterathSüd; 110kV Merzig Ltg;220 kV Saar Nord','Westnetz','2326','SRID=4326;POINT(6.53552010358244 49.5948717014391)','SRID=3857;POINT(727530.77 6376408.13999999)'
151,'0101000020E61000007253D8EAE4381C405CB1A801B0764940',53181,7.0555607504,50.9272462915,'joint','110000;220000','50;50','110 kV Moitzfeld West; Springborn West;220 kV Merheim Ost|West','RWE','243','SRID=4326;POINT(7.05556075044011 50.927246291513)','SRID=3857;POINT(785421.430000001 6608434.51)'
152,'0101000020E6100000AE20624B57091C404BB9E415F84F4940',77971,7.0091220645,50.6247584693,'joint','110000;220000','50;50','110 kV Meckenheim Ost|West;220 kV Berggeist West; Nette Ost','RWE','92','SRID=4326;POINT(7.00912206446098 50.6247584692779)','SRID=3857;POINT(780251.899123694 6555184.34276213)'
153,'0101000020E6100000A478CB5837E21940002665613CF64840',55697,6.4709142565,49.9237176651,'joint','110000;220000','50;50','','Westnetz','','SRID=4326;POINT(6.47091425649538 49.9237176650895)','SRID=3857;POINT(720338.88 6433075.54999999)'
154,'0101000020E61000001E4A5BE07D3C1A401269C0A95FDA4840',62969,6.5590739303,49.7060444059,'joint','110000;220000','50;50','110kV Gusterath Nord;220 kV Saar Nord','Westnetz','2326','SRID=4326;POINT(6.55907393033206 49.7060444058899)','SRID=3857;POINT(730152.770000001 6395522.69000001)'
155,'0101000020E61000004534A0E4CCBC2640621AFB1813254840',53035,11.3687507101,48.2896453119,'joint','110000;220000','','Oberbrunn - Oberbachern','E.ON Netz GmbH','1709;1710','SRID=4326;POINT(11.3687507100641 48.2896453119363)','SRID=3857;POINT(1265563.54 6155177.48000001)'
156,'0101000020E6100000297CBD49C6E21940911B3B0849F64840',55699,6.4714595339,49.9241037644,'joint','110000;220000','50;50','','Westnetz','','SRID=4326;POINT(6.47145953387284 49.9241037644016)','SRID=3857;POINT(720399.58 6433142.30999999)'
157,'0101000020E6100000744CC17C80A628409405B1E3F3984940',71232,12.3251990305,51.1949429144,'joint','110000;220000','50;50','','MITNETZ','','SRID=4326;POINT(12.3251990304909 51.1949429144253)','SRID=3857;POINT(1372034.88 6655849.57999999)'
158,'0101000020E61000006758846AD347214087D11DE68CF24940',52779,8.6402848517,51.894924893,'joint','110000;220000','','','Tennet','2812','SRID=4326;POINT(8.64028485169929 51.8949248929594)','SRID=3857;POINT(961832.11 6781148.77999999)'
159,'0101000020E610000027CEB93E68BF1D407BC62AB2E2334940',54037,7.4369211007,50.4053557118,'joint','110000;220000','50;50','110kV Plaidt Nord','RWE','96','SRID=4326;POINT(7.43692110070291 50.4053557118286)','SRID=3857;POINT(827874.269999999 6516774.51999999)'
160,'0101000020E6100000D986A5FEB31020400E6E932DD7754940',57099,8.0326232507,50.9206292124,'joint','110000;220000','','','RWE','893','SRID=4326;POINT(8.03262325068083 50.9206292123673)','SRID=3857;POINT(894187.530000001 6607265.94000001)'
161,'0101000020E610000055AEF72170A62840856E88F6F4984940',71230,12.3250742545,51.1949756781,'joint','110000;220000','50;50','','MITNETZ','','SRID=4326;POINT(12.325074254498 51.1949756780787)','SRID=3857;POINT(1372020.99 6655855.4)'
162,'0101000020E610000069D366EBDE1F27402F89A96BDD0F4A40',75497,11.5622476161,52.1239447191,'merge','110000;220000;110000','50;50','Magdeburg (EON Avacon);Magdeburg (50Hertz)','EON_Avacon','Mgd','SRID=4326;POINT(11.5622476161022 52.1239447191059)','SRID=3857;POINT(1287103.51705024 6822567.34995933)'
163,'0101000020E6100000A20B2E8A24FE20400618AF4ACEB84840',75906,8.4963725263,49.4437955241,'merge','110000;220000;110000','50;16.7;50;16.7','Großkraftwerk Mannheim;Umrichterwerk Mannheim;Mannheim','Grosskraftwerk Mannheim Aktiengesellschaft','','SRID=4326;POINT(8.49637252628401 49.4437955241156)','SRID=3857;POINT(945811.863215895 6350502.46600811)'
164,'0101000020E6100000319567B5CCBE2140BBC23A53B0104940',75454,8.8726555528,50.1303810155,'merge','110000;220000;110000','50;50','Dörnigheim 110 kV;Dörnigheim 220 kV','EON_Netz','DOEH','SRID=4326;POINT(8.87265555276335 50.1303810154836)','SRID=3857;POINT(987699.498117728 6468886.2284133)'
165,'0101000020E61000008EB6334A840B1D40108B3B0EEF3E4940',61583,7.2612468332,50.4916703978,'joint','110000;220000;110000','50;50','','RWE','4197','SRID=4326;POINT(7.26124683323509 50.4916703978289)','SRID=3857;POINT(808318.300000001 6531863.93999999)'
166,'0101000020E61000009D066ADCC2F01B403293D324E8864940',78666,6.9851183357,51.0539594682,'joint','110000;220000;110000','50;50;50','220 kV Dünnwald Ost|West;110 kV Manfort Ost','RWE','','SRID=4326;POINT(6.98511833569651 51.0539594681817)','SRID=3857;POINT(777579.816260494 6630844.08388361)'
167,'0101000020E610000017BF8FB908491B40EC73A910D2BF4940',53968,6.8213223452,51.4985981777,'joint','110000;220000;110000','','110kV Buschhausen Ost+West','RWE','41','SRID=4326;POINT(6.82132234516009 51.4985981776625)','SRID=3857;POINT(759346.130000001 6709968.41)'
168,'0101000020E61000008E523807A3F821400AA7CD3526B44840',57894,8.9856188065,49.4074160818,'joint','110000;220000;110000','50','','RWE','','SRID=4326;POINT(8.98561880648165 49.4074160818255)','SRID=3857;POINT(1000274.51 6344276.26)'
169,'0101000020E610000058EBF29D94AE2040592A480470D64840',58181,8.3409776076,49.6752934792,'joint','110000;220000;110000','50;50','220 kV Windesheim; 110 kV Rosengarten Ost|West','RWE','2327','SRID=4326;POINT(8.34097760763477 49.6752934791918)','SRID=3857;POINT(928513.380000001 6390231.14)'
